Axis1,Axis2,Axis3,datetime,hand,hand_dominance,type,hand_type,session,hand_label,id
95,90,70,2017-12-03 18:38:04,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:04,R,R,td,dom,ndom,dom,TD17
0,0,0,2017-12-03 18:38:05,R,R,td,dom,ndom,dom,TD17
98,44,89,2017-12-03 18:38:05,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:06,R,R,td,dom,ndom,dom,TD17
98,18,91,2017-12-03 18:38:06,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:07,R,R,td,dom,ndom,dom,TD17
85,37,60,2017-12-03 18:38:07,L,R,td,ndom,ndom,ndom,TD17
56,27,64,2017-12-03 18:38:08,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:08,R,R,td,dom,ndom,dom,TD17
86,66,77,2017-12-03 18:38:09,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:09,R,R,td,dom,ndom,dom,TD17
68,88,65,2017-12-03 18:38:10,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:10,R,R,td,dom,ndom,dom,TD17
35,87,66,2017-12-03 18:38:11,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:11,R,R,td,dom,ndom,dom,TD17
54,69,70,2017-12-03 18:38:12,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:12,R,R,td,dom,ndom,dom,TD17
0,0,0,2017-12-03 18:38:13,R,R,td,dom,ndom,dom,TD17
50,80,69,2017-12-03 18:38:13,L,R,td,ndom,ndom,ndom,TD17
105,98,69,2017-12-03 18:38:14,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:14,R,R,td,dom,ndom,dom,TD17
58,65,43,2017-12-03 18:38:15,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:15,R,R,td,dom,ndom,dom,TD17
112,120,81,2017-12-03 18:38:16,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:16,R,R,td,dom,ndom,dom,TD17
0,0,0,2017-12-03 18:38:17,R,R,td,dom,ndom,dom,TD17
100,77,72,2017-12-03 18:38:17,L,R,td,ndom,ndom,ndom,TD17
98,87,52,2017-12-03 18:38:18,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:18,R,R,td,dom,ndom,dom,TD17
108,49,68,2017-12-03 18:38:19,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:19,R,R,td,dom,ndom,dom,TD17
0,0,0,2017-12-03 18:38:20,R,R,td,dom,ndom,dom,TD17
101,69,55,2017-12-03 18:38:20,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:21,R,R,td,dom,ndom,dom,TD17
128,72,65,2017-12-03 18:38:21,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:22,R,R,td,dom,ndom,dom,TD17
91,108,90,2017-12-03 18:38:22,L,R,td,ndom,ndom,ndom,TD17
103,49,86,2017-12-03 18:38:23,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:23,R,R,td,dom,ndom,dom,TD17
115,61,58,2017-12-03 18:38:24,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:24,R,R,td,dom,ndom,dom,TD17
120,92,94,2017-12-03 18:38:25,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:25,R,R,td,dom,ndom,dom,TD17
91,108,104,2017-12-03 18:38:26,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:26,R,R,td,dom,ndom,dom,TD17
0,0,0,2017-12-03 18:38:27,R,R,td,dom,ndom,dom,TD17
111,88,65,2017-12-03 18:38:27,L,R,td,ndom,ndom,ndom,TD17
74,65,68,2017-12-03 18:38:28,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:28,R,R,td,dom,ndom,dom,TD17
51,78,65,2017-12-03 18:38:29,L,R,td,ndom,ndom,ndom,TD17
0,0,0,2017-12-03 18:38:29,R,R,td,dom,ndom,dom,TD17
77,43,82,2017-12-03 18:38:30,L,R,td,ndom,ndom,ndom,TD17
2,0,6,2017-12-03 18:38:30,R,R,td,dom,ndom,dom,TD17
0,0,0,2017-12-03 18:39:55,L,R,td,ndom,dom,ndom,TD17
117,141,86,2017-12-03 18:39:55,R,R,td,dom,dom,dom,TD17
83,71,117,2017-12-03 18:39:56,R,R,td,dom,dom,dom,TD17
101,78,72,2017-12-03 18:39:56,L,R,td,ndom,dom,ndom,TD17
86,87,14,2017-12-03 18:39:57,R,R,td,dom,dom,dom,TD17
183,104,113,2017-12-03 18:39:57,L,R,td,ndom,dom,ndom,TD17
99,0,47,2017-12-03 18:39:58,L,R,td,ndom,dom,ndom,TD17
125,77,71,2017-12-03 18:39:58,R,R,td,dom,dom,dom,TD17
0,0,10,2017-12-03 18:39:59,L,R,td,ndom,dom,ndom,TD17
108,55,95,2017-12-03 18:39:59,R,R,td,dom,dom,dom,TD17
52,98,84,2017-12-03 18:40:00,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:00,L,R,td,ndom,dom,ndom,TD17
91,29,67,2017-12-03 18:40:01,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:01,L,R,td,ndom,dom,ndom,TD17
51,80,39,2017-12-03 18:40:02,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:02,L,R,td,ndom,dom,ndom,TD17
79,57,92,2017-12-03 18:40:03,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:03,L,R,td,ndom,dom,ndom,TD17
108,52,122,2017-12-03 18:40:04,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:04,L,R,td,ndom,dom,ndom,TD17
126,94,95,2017-12-03 18:40:05,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:05,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:06,L,R,td,ndom,dom,ndom,TD17
80,71,99,2017-12-03 18:40:06,R,R,td,dom,dom,dom,TD17
55,34,44,2017-12-03 18:40:07,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:07,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:08,L,R,td,ndom,dom,ndom,TD17
80,90,31,2017-12-03 18:40:08,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:09,L,R,td,ndom,dom,ndom,TD17
57,91,57,2017-12-03 18:40:09,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:10,L,R,td,ndom,dom,ndom,TD17
23,78,55,2017-12-03 18:40:10,R,R,td,dom,dom,dom,TD17
27,42,77,2017-12-03 18:40:11,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:11,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:12,L,R,td,ndom,dom,ndom,TD17
43,85,25,2017-12-03 18:40:12,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:13,L,R,td,ndom,dom,ndom,TD17
49,48,82,2017-12-03 18:40:13,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:14,L,R,td,ndom,dom,ndom,TD17
48,67,59,2017-12-03 18:40:14,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:15,L,R,td,ndom,dom,ndom,TD17
23,54,46,2017-12-03 18:40:15,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:16,L,R,td,ndom,dom,ndom,TD17
43,111,85,2017-12-03 18:40:16,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:17,L,R,td,ndom,dom,ndom,TD17
82,71,59,2017-12-03 18:40:17,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:18,L,R,td,ndom,dom,ndom,TD17
72,75,63,2017-12-03 18:40:18,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:19,L,R,td,ndom,dom,ndom,TD17
85,30,23,2017-12-03 18:40:19,R,R,td,dom,dom,dom,TD17
77,73,40,2017-12-03 18:40:20,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:20,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:21,L,R,td,ndom,dom,ndom,TD17
70,67,64,2017-12-03 18:40:21,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:22,L,R,td,ndom,dom,ndom,TD17
52,80,56,2017-12-03 18:40:22,R,R,td,dom,dom,dom,TD17
18,94,37,2017-12-03 18:40:23,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:23,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:24,L,R,td,ndom,dom,ndom,TD17
60,142,63,2017-12-03 18:40:24,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:25,L,R,td,ndom,dom,ndom,TD17
75,88,88,2017-12-03 18:40:25,R,R,td,dom,dom,dom,TD17
51,52,62,2017-12-03 18:40:26,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:26,L,R,td,ndom,dom,ndom,TD17
34,89,33,2017-12-03 18:40:27,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:27,L,R,td,ndom,dom,ndom,TD17
95,109,44,2017-12-03 18:40:28,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:28,L,R,td,ndom,dom,ndom,TD17
46,163,59,2017-12-03 18:40:29,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:29,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:30,L,R,td,ndom,dom,ndom,TD17
109,125,21,2017-12-03 18:40:30,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:31,L,R,td,ndom,dom,ndom,TD17
81,76,20,2017-12-03 18:40:31,R,R,td,dom,dom,dom,TD17
76,103,26,2017-12-03 18:40:32,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:32,L,R,td,ndom,dom,ndom,TD17
82,127,18,2017-12-03 18:40:33,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:33,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:34,L,R,td,ndom,dom,ndom,TD17
88,87,9,2017-12-03 18:40:34,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:35,L,R,td,ndom,dom,ndom,TD17
120,82,16,2017-12-03 18:40:35,R,R,td,dom,dom,dom,TD17
152,47,27,2017-12-03 18:40:36,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:36,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:37,L,R,td,ndom,dom,ndom,TD17
111,145,36,2017-12-03 18:40:37,R,R,td,dom,dom,dom,TD17
79,59,27,2017-12-03 18:40:38,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:38,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:39,L,R,td,ndom,dom,ndom,TD17
79,132,66,2017-12-03 18:40:39,R,R,td,dom,dom,dom,TD17
69,112,28,2017-12-03 18:40:40,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:40,L,R,td,ndom,dom,ndom,TD17
47,97,35,2017-12-03 18:40:41,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:41,L,R,td,ndom,dom,ndom,TD17
65,85,69,2017-12-03 18:40:42,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:42,L,R,td,ndom,dom,ndom,TD17
47,105,60,2017-12-03 18:40:43,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:43,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-12-03 18:40:44,L,R,td,ndom,dom,ndom,TD17
52,71,44,2017-12-03 18:40:44,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:45,L,R,td,ndom,dom,ndom,TD17
82,98,70,2017-12-03 18:40:45,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:46,L,R,td,ndom,dom,ndom,TD17
76,51,67,2017-12-03 18:40:46,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:47,L,R,td,ndom,dom,ndom,TD17
63,45,80,2017-12-03 18:40:47,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:48,L,R,td,ndom,dom,ndom,TD17
64,49,51,2017-12-03 18:40:48,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:49,L,R,td,ndom,dom,ndom,TD17
80,131,19,2017-12-03 18:40:49,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:50,L,R,td,ndom,dom,ndom,TD17
50,86,40,2017-12-03 18:40:50,R,R,td,dom,dom,dom,TD17
62,116,30,2017-12-03 18:40:51,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:51,L,R,td,ndom,dom,ndom,TD17
73,134,65,2017-12-03 18:40:52,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:52,L,R,td,ndom,dom,ndom,TD17
51,159,94,2017-12-03 18:40:53,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:53,L,R,td,ndom,dom,ndom,TD17
51,98,92,2017-12-03 18:40:54,R,R,td,dom,dom,dom,TD17
0,0,0,2017-12-03 18:40:54,L,R,td,ndom,dom,ndom,TD17
172,86,118,2017-12-03 18:40:55,R,R,td,dom,dom,dom,TD17
30,29,53,2017-12-03 18:40:55,L,R,td,ndom,dom,ndom,TD17
0,0,0,2017-05-25 19:54:35,R,R,td,dom,ndom,dom,TD18
97,115,67,2017-05-25 19:54:35,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:36,R,R,td,dom,ndom,dom,TD18
67,161,57,2017-05-25 19:54:36,L,R,td,ndom,ndom,ndom,TD18
43,195,54,2017-05-25 19:54:37,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:37,R,R,td,dom,ndom,dom,TD18
47,144,67,2017-05-25 19:54:38,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:38,R,R,td,dom,ndom,dom,TD18
91,168,54,2017-05-25 19:54:39,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:39,R,R,td,dom,ndom,dom,TD18
42,116,32,2017-05-25 19:54:40,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:40,R,R,td,dom,ndom,dom,TD18
131,129,56,2017-05-25 19:54:41,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:41,R,R,td,dom,ndom,dom,TD18
73,98,20,2017-05-25 19:54:42,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:42,R,R,td,dom,ndom,dom,TD18
133,148,65,2017-05-25 19:54:43,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:43,R,R,td,dom,ndom,dom,TD18
128,148,86,2017-05-25 19:54:44,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:44,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:54:45,R,R,td,dom,ndom,dom,TD18
121,124,76,2017-05-25 19:54:45,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:46,R,R,td,dom,ndom,dom,TD18
67,121,75,2017-05-25 19:54:46,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:47,R,R,td,dom,ndom,dom,TD18
112,169,77,2017-05-25 19:54:47,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:48,R,R,td,dom,ndom,dom,TD18
180,204,72,2017-05-25 19:54:48,L,R,td,ndom,ndom,ndom,TD18
182,152,89,2017-05-25 19:54:49,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:49,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:54:50,R,R,td,dom,ndom,dom,TD18
113,133,91,2017-05-25 19:54:50,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:51,R,R,td,dom,ndom,dom,TD18
121,188,79,2017-05-25 19:54:51,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:52,R,R,td,dom,ndom,dom,TD18
61,133,70,2017-05-25 19:54:52,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:53,R,R,td,dom,ndom,dom,TD18
48,88,45,2017-05-25 19:54:53,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:54,R,R,td,dom,ndom,dom,TD18
88,122,66,2017-05-25 19:54:54,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:55,R,R,td,dom,ndom,dom,TD18
36,170,60,2017-05-25 19:54:55,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:56,R,R,td,dom,ndom,dom,TD18
81,128,58,2017-05-25 19:54:56,L,R,td,ndom,ndom,ndom,TD18
71,139,75,2017-05-25 19:54:57,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:57,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:54:58,R,R,td,dom,ndom,dom,TD18
80,174,52,2017-05-25 19:54:58,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:54:59,R,R,td,dom,ndom,dom,TD18
98,178,45,2017-05-25 19:54:59,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:00,R,R,td,dom,ndom,dom,TD18
101,120,55,2017-05-25 19:55:00,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:01,R,R,td,dom,ndom,dom,TD18
115,135,111,2017-05-25 19:55:01,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:02,R,R,td,dom,ndom,dom,TD18
164,139,149,2017-05-25 19:55:02,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:03,R,R,td,dom,ndom,dom,TD18
125,146,105,2017-05-25 19:55:03,L,R,td,ndom,ndom,ndom,TD18
122,137,100,2017-05-25 19:55:04,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:04,R,R,td,dom,ndom,dom,TD18
74,151,66,2017-05-25 19:55:05,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:05,R,R,td,dom,ndom,dom,TD18
114,140,98,2017-05-25 19:55:06,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:06,R,R,td,dom,ndom,dom,TD18
109,170,92,2017-05-25 19:55:07,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:07,R,R,td,dom,ndom,dom,TD18
128,187,100,2017-05-25 19:55:08,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:08,R,R,td,dom,ndom,dom,TD18
103,182,116,2017-05-25 19:55:09,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:09,R,R,td,dom,ndom,dom,TD18
111,158,91,2017-05-25 19:55:10,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:10,R,R,td,dom,ndom,dom,TD18
78,145,67,2017-05-25 19:55:11,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:11,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:55:12,R,R,td,dom,ndom,dom,TD18
71,121,60,2017-05-25 19:55:12,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:13,R,R,td,dom,ndom,dom,TD18
68,145,64,2017-05-25 19:55:13,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:14,R,R,td,dom,ndom,dom,TD18
88,107,67,2017-05-25 19:55:14,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:15,R,R,td,dom,ndom,dom,TD18
81,118,44,2017-05-25 19:55:15,L,R,td,ndom,ndom,ndom,TD18
176,139,73,2017-05-25 19:55:16,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:16,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:55:17,R,R,td,dom,ndom,dom,TD18
114,147,20,2017-05-25 19:55:17,L,R,td,ndom,ndom,ndom,TD18
178,141,58,2017-05-25 19:55:18,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:18,R,R,td,dom,ndom,dom,TD18
161,103,88,2017-05-25 19:55:19,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:19,R,R,td,dom,ndom,dom,TD18
151,128,109,2017-05-25 19:55:20,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:20,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:55:21,R,R,td,dom,ndom,dom,TD18
119,95,104,2017-05-25 19:55:21,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:22,R,R,td,dom,ndom,dom,TD18
90,116,39,2017-05-25 19:55:22,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:23,R,R,td,dom,ndom,dom,TD18
98,100,52,2017-05-25 19:55:23,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:24,R,R,td,dom,ndom,dom,TD18
133,135,104,2017-05-25 19:55:24,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:25,R,R,td,dom,ndom,dom,TD18
102,101,84,2017-05-25 19:55:25,L,R,td,ndom,ndom,ndom,TD18
102,140,110,2017-05-25 19:55:26,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:26,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:55:27,R,R,td,dom,ndom,dom,TD18
82,124,67,2017-05-25 19:55:27,L,R,td,ndom,ndom,ndom,TD18
127,117,70,2017-05-25 19:55:28,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:28,R,R,td,dom,ndom,dom,TD18
59,121,60,2017-05-25 19:55:29,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:29,R,R,td,dom,ndom,dom,TD18
50,135,54,2017-05-25 19:55:30,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:30,R,R,td,dom,ndom,dom,TD18
58,75,74,2017-05-25 19:55:31,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:31,R,R,td,dom,ndom,dom,TD18
50,131,80,2017-05-25 19:55:32,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:32,R,R,td,dom,ndom,dom,TD18
65,99,67,2017-05-25 19:55:33,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:55:33,R,R,td,dom,ndom,dom,TD18
0,0,0,2017-05-25 19:55:34,R,R,td,dom,ndom,dom,TD18
38,146,58,2017-05-25 19:55:34,L,R,td,ndom,ndom,ndom,TD18
0,19,4,2017-05-25 19:55:35,R,R,td,dom,ndom,dom,TD18
80,103,137,2017-05-25 19:55:35,L,R,td,ndom,ndom,ndom,TD18
0,0,0,2017-05-25 19:56:50,L,R,td,ndom,dom,ndom,TD18
99,54,41,2017-05-25 19:56:50,R,R,td,dom,dom,dom,TD18
82,33,58,2017-05-25 19:56:51,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:51,L,R,td,ndom,dom,ndom,TD18
0,0,0,2017-05-25 19:56:52,L,R,td,ndom,dom,ndom,TD18
170,45,57,2017-05-25 19:56:52,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:53,L,R,td,ndom,dom,ndom,TD18
169,63,93,2017-05-25 19:56:53,R,R,td,dom,dom,dom,TD18
226,69,73,2017-05-25 19:56:54,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:54,L,R,td,ndom,dom,ndom,TD18
104,40,83,2017-05-25 19:56:55,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:55,L,R,td,ndom,dom,ndom,TD18
0,0,0,2017-05-25 19:56:56,L,R,td,ndom,dom,ndom,TD18
83,72,90,2017-05-25 19:56:56,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:57,L,R,td,ndom,dom,ndom,TD18
130,83,75,2017-05-25 19:56:57,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:58,L,R,td,ndom,dom,ndom,TD18
135,116,60,2017-05-25 19:56:58,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:56:59,L,R,td,ndom,dom,ndom,TD18
100,62,113,2017-05-25 19:56:59,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:00,L,R,td,ndom,dom,ndom,TD18
99,44,80,2017-05-25 19:57:00,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:01,L,R,td,ndom,dom,ndom,TD18
108,58,100,2017-05-25 19:57:01,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:02,L,R,td,ndom,dom,ndom,TD18
136,64,107,2017-05-25 19:57:02,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:03,L,R,td,ndom,dom,ndom,TD18
101,75,90,2017-05-25 19:57:03,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:04,L,R,td,ndom,dom,ndom,TD18
69,76,101,2017-05-25 19:57:04,R,R,td,dom,dom,dom,TD18
110,69,118,2017-05-25 19:57:05,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:05,L,R,td,ndom,dom,ndom,TD18
120,72,130,2017-05-25 19:57:06,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:06,L,R,td,ndom,dom,ndom,TD18
145,84,117,2017-05-25 19:57:07,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:07,L,R,td,ndom,dom,ndom,TD18
226,67,101,2017-05-25 19:57:08,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:08,L,R,td,ndom,dom,ndom,TD18
0,0,0,2017-05-25 19:57:09,L,R,td,ndom,dom,ndom,TD18
203,118,103,2017-05-25 19:57:09,R,R,td,dom,dom,dom,TD18
156,100,103,2017-05-25 19:57:10,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:10,L,R,td,ndom,dom,ndom,TD18
0,0,0,2017-05-25 19:57:11,L,R,td,ndom,dom,ndom,TD18
133,85,51,2017-05-25 19:57:11,R,R,td,dom,dom,dom,TD18
164,49,78,2017-05-25 19:57:12,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:12,L,R,td,ndom,dom,ndom,TD18
121,58,65,2017-05-25 19:57:13,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:13,L,R,td,ndom,dom,ndom,TD18
0,0,0,2017-05-25 19:57:14,L,R,td,ndom,dom,ndom,TD18
102,77,53,2017-05-25 19:57:14,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:15,L,R,td,ndom,dom,ndom,TD18
163,61,95,2017-05-25 19:57:15,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:16,L,R,td,ndom,dom,ndom,TD18
157,102,109,2017-05-25 19:57:16,R,R,td,dom,dom,dom,TD18
0,0,0,2017-05-25 19:57:17,L,R,td,ndom,dom,ndom,TD18
